X1, X2, X3, X4, X5, X6, X7, X8, X9, X10, Output
0.41937316964778903,0.4657133713919055,0.8674540666677778,0.24806264419877033,0.5244031377053069,0.4019216367921856,0.07400886879495694,0.05848951912071432,0.8775615658835977,0.2932775855648082,0.0
0.8320393611395106,0.3754988043443702,0.43599873105928844,0.7716828104436005,0.16992556104897427,0.3395223954264366,0.43479112242640605,0.16926739223478604,0.5249501630995388,0.7905052527408537,1.0
0.9929221778769174,0.2856065898419614,0.22992194775543706,0.24698054598456864,0.037523029404047614,0.6665588544235854,0.602274930615625,0.3557261545380621,0.11158831128531643,0.6263075707610023,1.0
0.19575074599539988,0.8650956787297995,0.48009048859387804,0.3173824945061614,0.4007076590313794,0.2794564639569084,0.6719922454814349,0.6305733318368711,0.6713131124183569,0.8015384193615294,1.0
0.15897389164178433,0.8518928847376732,0.17166055094597665,0.19509072871983757,0.7453731909646159,0.52843715548893,0.5034889974806834,0.09776188784438677,0.7737829020915293,0.9012424427685086,0.0
0.428431674115509,0.15403758518221,0.7928606239607165,0.729627345186899,0.7162882665687783,0.15276995908384894,0.10658506153383529,0.2964500523149044,0.4212070780626733,0.6569953760264919,0.0
0.4892218428491625,0.9534218073153673,0.5369383900752702,0.13903986550027692,0.6923470099010878,0.9816508906958579,0.2525958486869915,0.18515693436084257,0.9682737677754282,0.3652151678336105,1.0
0.38213589324942177,0.7607144829582082,0.5772347312544749,0.6948994165755364,0.8621999852666677,0.5933549387360746,0.37504800064179644,0.7907228672108518,0.2139733235113861,0.3405424745811798,0.0
0.4174367117929453,0.8013758270741834,0.7310487932498676,0.5957009742951609,0.08272369298073534,0.09401857748539921,0.7017280282762142,0.9440647211733214,0.0800158151246364,0.37347547284771665,0.0
0.589847720579707,0.9855874824582038,0.31092783142154423,0.9698158221990375,0.14928633115575163,0.8973126982137098,0.3451762202961367,0.4843634218494757,0.8812495631411769,0.014895142755282476,1.0
0.22338096616454117,0.6855756653448093,0.3357908276856727,0.8833436676362515,0.775687776025066,0.8742683151615547,0.9940049922998604,0.8694382103866355,0.3377441268615937,0.282137432345396,1.0
0.7228426555361217,0.9557005305467325,0.8025536371158635,0.9841959902095201,0.682124180839029,0.3525384766126298,0.4295069527583123,0.22312003159694338,0.21234413313797484,0.8153179349052412,1.0
0.38001643928135165,0.3469168217351679,0.03118401307013574,0.576911734044461,0.7756995366386227,0.363127081560188,0.8843088786005193,0.5097342360559364,0.626528537751264,0.7277119464413574,1.0
0.6434863141083906,0.46255558355687487,0.7026717595738698,0.5316193384179686,0.7010728785404381,0.9797823537768634,0.45302878885786624,0.7222464656762686,0.9866345887316883,0.800029273577816,1.0
0.6210527300960716,0.672499538603714,0.6891024554639561,0.26927628908707535,0.7485034889711331,0.16058815680479133,0.926329361336577,0.17826933947564938,0.1577941451062379,0.3367289158981933,0.0
0.6948904573016134,0.578487216592902,0.8040185035003901,0.308762418225885,0.7525849284113212,0.3648598497822889,0.48515445502434973,0.5231780330538377,0.11021042725420305,0.008813664018644918,0.0
0.3643631982931611,0.5648861233000585,0.3622918248771009,0.867924253959534,0.6704742550017853,0.7431821370136799,0.5431384451076111,0.07344632469642975,0.9438140554886438,0.30883901057748964,1.0
0.10149985711007337,0.30080239839505074,0.6791196819335101,0.27058208646108617,0.5851057982632417,0.7888017093138818,0.6814563996162206,0.6807347455245601,0.7186315093308705,0.4357683846817201,1.0
0.9555657715112859,0.2290515667249463,0.11215581973996858,0.43197798075894,0.13831353858573092,0.4681510294946859,0.1159661342197531,0.5122769798469992,0.49194677368545725,0.4193098619150226,0.0
0.6726649002534937,0.6045009277251282,0.23516148828493855,0.7622076095759471,0.03801433331368509,0.6298686117254558,0.3815613056740814,0.036713563135068905,0.36738631392470156,0.5032439538319631,0.0
0.06570372665782442,0.6184289043272647,0.834943227994517,0.30710849369556437,0.9058429854856977,0.19431378348835793,0.5617684979972193,0.7582295710858273,0.011195129176965413,0.4713405727794352,0.0
0.1585709760154551,0.961331874169801,0.3305263071884037,0.036193390697409344,0.9177660889242117,0.6460468647548233,0.2926485801591806,0.6542097825808052,0.792593513411831,0.04412363286412668,0.0
0.505864186961792,0.43907915278729337,0.37434002727773197,0.6055791809599551,0.2267649187586328,0.3609661433552228,0.4125582745009748,0.28639557605376864,0.2836921564094774,0.5462265500037261,0.0
0.08159939871709954,0.5646361890955065,0.16249987330597926,0.3887057692015603,0.7432359580232829,0.14499496560393021,0.2696770204275786,0.9443096271415204,0.5765775745218515,0.30812008931844725,0.0
0.753870768502735,0.9908762618045879,0.8749915401302346,0.8676012599700936,0.8811180293399112,0.17920500763932545,0.5346666080585145,0.5761919462831695,0.2804569479306177,0.04298196623946138,1.0
0.37393769395759957,0.6202152154402651,0.3204068982500048,0.5620820083626914,0.21944866870093738,0.4851166943861992,0.3238175140077585,0.6170760817417991,0.9878520890879872,0.25492015005995894,0.0
0.7319892723205127,0.3127829553009338,0.690938144705613,0.1682469087609364,0.6607416866567206,0.982758219609501,0.9098588864004117,0.9716329717966502,0.7801324580768664,0.9623372627963016,1.0
0.07885171545001801,0.5623188928022478,0.015119014861513347,0.2542867678513341,0.4758598709158377,0.5308260165345511,0.37972633700132263,0.07611554698601641,0.9486411475985583,0.4420545917716173,0.0
0.8568180786820448,0.168920765355149,0.77407084677419,0.11745240030078008,0.9950694236574361,0.34916072344879523,0.35759370880739794,0.4093225575094255,0.7732985144751225,0.03663541639250545,0.0
0.3301514814928479,0.8856924612822569,0.25086066127477014,0.20497406800748874,0.07429558395071878,0.5264694683411578,0.7707834571640189,0.7378572818235898,0.05065227906815584,0.08756082383945585,0.0
0.7567491188111535,0.7539855996253041,0.8391093004871814,0.9044731268663948,0.1762906156693006,0.3229640606681189,0.27924459650902034,0.3008425129906739,0.7019724458384944,0.082556312237409,1.0
0.06294428105119088,0.8413153947365083,0.40058463532376465,0.3464445945850413,0.4394541376056623,0.23241899967761237,0.27963270659028583,0.8803628514681653,0.8934887465201039,0.46738386058447323,0.0
0.3969396026916183,0.29490886028093777,0.48449895591098346,0.5872530267497951,0.9850613301493594,0.6633926736273007,0.03911970415706789,0.35495923632933735,0.9720973785111533,0.9542652005451298,1.0
0.7851843712666714,0.6770814953966173,0.19741582655512502,0.3830688806154354,0.5893933283062419,0.8756988278883782,0.7220995264133678,0.8310692213692822,0.1337584485674984,0.5367834520890483,1.0
0.5519321756820083,0.19145634862914906,0.6373592825859886,0.2335718209679396,0.01744194872506366,0.03909185641504809,0.400108684253065,0.3263575887077268,0.6696216302608572,0.04019260411855463,0.0
0.5319185885485332,0.194351292600084,0.09542990055469702,0.5812713058875764,0.4705071079454053,0.2651999789526255,0.9807216508693749,0.28445707622995864,0.8403470348135986,0.6768970806290111,1.0
0.6867059102755015,0.5776589978052354,0.9534428543695993,0.12114858324598943,0.9502029032820034,0.8832988906174369,0.9773342019288878,0.3931962263162957,0.9609592429722725,0.023312064694028245,1.0
0.1793345138748108,0.6741811648069248,0.8433700110655074,0.7307245929879854,0.9111142240099281,0.1511595624334473,0.37755706098981356,0.8033072543662227,0.5525369895838246,0.5611268442400779,0.0
0.11004109021560116,0.13450603990872823,0.4064684968606006,0.4866606569545584,0.9469530328570722,0.696006274556628,0.1801317850444324,0.1474173155236317,0.2796248127447859,0.46259811767647063,0.0
0.8349589111036089,0.9188787324884601,0.7780230083517533,0.7627764521052829,0.12930704220584044,0.31556955962640476,0.09559194996109355,0.8858411463337506,0.8249789207365218,0.20350803179210275,1.0
0.2554115715190419,0.9764783011893626,0.9797842209477581,0.0643524525900796,0.3262336634899038,0.41246071302801834,0.9878700121722138,0.07754570401274474,0.10906748661869803,0.28554769245670863,0.0
0.10219962621085155,0.39666186585552266,0.7894669693817449,0.565562474222425,0.09379460696575592,0.2942259294762487,0.24795127734376954,0.273540309060224,0.6252234788340153,0.03113438810838698,0.0
0.944925909445266,0.3670237265654259,0.8271152837703174,0.7874827736690129,0.691414833687602,0.41500207917761034,0.5880687443624014,0.05061026719391937,0.12531112371894326,0.3200150440188486,0.0
0.20217061913631207,0.8915652065494059,0.7821098957175873,0.847214670009368,0.6526230914142931,0.2870721406384844,0.12121164241526072,0.26455169644711307,0.17263775261078873,0.030195404820831495,0.0
0.42991478777244263,0.14118621037314139,0.5394458290584374,0.48886655630447806,0.5231657560826792,0.0011113961067346079,0.13255053698464137,0.47013008849146776,0.12207492467116154,0.763239407042923,0.0
0.1682079117017118,0.5341863639149169,0.29745784167011535,0.5763199708986613,0.3103313112556415,0.8085411676604826,0.11615023979158456,0.38940171934394063,0.3370319860290002,0.4516468430844114,0.0
0.7115463548963242,0.18898071083945234,0.3959101326783484,0.5351525197564472,0.7352566919103621,0.168497222935576,0.20528323349926314,0.7674292551161667,0.6842471694036544,0.9715583810670578,0.0
0.2347355829212866,0.635649936979115,0.9111756710471154,0.3520214433244485,0.8649662507661768,0.8124088546086748,0.13268442641471845,0.3519960434925157,0.5819388360969566,0.8833905020366468,1.0
0.47404523302041557,0.697451696813701,0.04717595277927289,0.18987224759777133,0.24820010291364591,0.961217831676645,0.6587722433087762,0.6923350891318109,0.29081736374757516,0.46574380568564366,1.0
0.8213187069620358,0.021631538245836857,0.05636137397200358,0.9608124136479721,0.6843240457567645,0.798551826228035,0.957717308665555,0.8634051376397778,0.7375635257073488,0.7126292434540888,1.0
0.6349257919736413,0.23343224375764315,0.24361550516861996,0.193953111317669,0.48586452634415545,0.8903842981775372,0.2744814777882394,0.7481918626169393,0.14915483157524656,0.3171897442067553,0.0
0.036631908773500754,0.5600797506951228,0.4088980569221933,0.2870484609050532,0.5613449240415939,0.5693615196599409,0.4960074291391079,0.5247052099090258,0.9252727914027027,0.2328406044415925,0.0
0.5138291535917116,0.34501431500569923,0.980789909550488,0.3450859961930799,0.544817223667507,0.5757484530556315,0.5794360536107168,0.054457513973553695,0.10731799190191627,0.22388975246802467,0.0
0.557693798488794,0.5467351797258917,0.8497845415527389,0.22958849053428643,0.3910299081160039,0.5426456217928197,0.9319872495047888,0.24272383016997556,0.42584326000566575,0.40506168718039604,1.0
0.2633817694055457,0.15603650542415926,0.7534368476484838,0.6398123486214792,0.5698595749489986,0.21699955271803162,0.8295428436403102,0.37347749731388746,0.611934473272946,0.3364262948422485,0.0
0.21524037014909447,0.6447037984335393,0.39660064131649475,0.6945434512120787,0.8854632044083632,0.32261477185169196,0.1725195175037315,0.3635723172760291,0.4829838510798393,0.43934000443877186,0.0
0.34688863525645564,0.04725502411444171,0.7229623707271706,0.470441658671122,0.2812812423344542,0.6010560379270715,0.2658208643726764,0.7291676040147338,0.784893911967096,0.5711727007670538,1.0
0.8648355512867627,0.4394435174684299,0.6479466446294061,0.8827148426867449,0.24780291224758078,0.38960643223206326,0.7708297503835684,0.6832559458687083,0.9312142005105651,0.8871420813122325,1.0
0.698767446870838,0.8605717326313002,0.4001267413648325,0.3376276194791068,0.5789214031395118,0.14019439242014708,0.9299826949700661,0.5305130801132714,0.10260483457740965,0.8782975138163963,1.0
0.8758758243301317,0.4821414884001226,0.9389230047555422,0.12879667532753936,0.8468972027804036,0.17158149594589112,0.2590168893560604,0.19286435116631362,0.5643455133867792,0.5199547659201024,0.0
0.31611847495170065,0.8315036576593877,0.35277669401853196,0.28842439042402024,0.1310925958514111,0.4437480104700754,0.3029265528353601,0.2660514986923457,0.6707939040487978,0.23510884495593543,0.0
0.6121825702998961,0.6416110571881741,0.032041577867284454,0.8405615076221142,0.3199337076665555,0.04723543925296636,0.8523498948497616,0.795578479087861,0.689003059076409,0.7617562264922305,1.0
0.25333744025039096,0.4082474006312192,0.18175583341179868,0.004317193272258324,0.9627694440783096,0.604229931248881,0.9938990161077,0.4289890389223777,0.2704280346828918,0.6295315000352699,0.0
0.016959383365032554,0.3259384802729841,0.39558550594601494,0.28292203556027695,0.9503494526547172,0.5358935694923724,0.8394661052556515,0.7909916443532373,0.050079576864105024,0.6616287766467956,0.0
0.8803278065651488,0.7182094590582088,0.14473123200785798,0.8835914614000607,0.05165897810867193,0.635612042556501,0.6835863318599067,0.02789481109993941,0.22129054373458046,0.8827092537270282,1.0
0.21738014851972132,0.47740447085285465,0.3398275211598555,0.9121950609164909,0.24358742299496183,0.3234660874962445,0.729828056098835,0.8643986283853523,0.03143686581007821,0.283704109445717,0.0
0.41792610378627215,0.5618036137250277,0.03602121307311035,0.26369939236270845,0.6143636156474265,0.2673889281924591,0.894623141897351,0.6106060365811168,0.8906754863818698,0.7292658175309252,1.0
0.7040141514681778,0.054060069941201605,0.5915804851691281,0.4693472649233411,0.10960696805703607,0.6768609511812643,0.7083864418284731,0.7163618675999994,0.4019418113223382,0.39966121130647236,1.0
0.6519987313904876,0.9061339276693949,0.5124736244225648,0.656948517566758,0.9316473257343835,0.3769531918368718,0.15198887556878538,0.24075543329194093,0.1325994726387425,0.6861591394833756,0.0
0.559202076171154,0.5653302973186236,0.4166465797182055,0.5261826669090941,0.8521117602597356,0.4269728466447512,0.1064841020410181,0.8640673779359095,0.8817238570890271,0.01573521700981395,1.0
0.723541819477272,0.9459694194586321,0.7490109303310916,0.6881891585195153,0.15343973881344508,0.9567708018975527,0.7239307931080613,0.9734265977648483,0.12668598442190793,0.7073723123084483,1.0
0.6023455153662557,0.652778629337018,0.8493475995605458,0.8501673592778725,0.4071683340020005,0.0502509623789007,0.07248415815472409,0.13062898469188422,0.6782625416120903,0.6583341063090331,0.0
0.7289314888178564,0.4600158074665055,0.692687957864238,0.5366435470819,0.7691330760634735,0.21697331848015466,0.6798270016518365,0.9081404456679217,0.43234565148801907,0.8281059067896277,1.0
0.41550483029762686,0.23340720630711576,0.9770652330901555,0.6487250855493684,0.5330617913684542,0.9489318004923509,0.08546916644119751,0.9188483712182156,0.6503759876692824,0.9330163893421985,1.0
0.5863133067096197,0.1084050086622832,0.8400781117840751,0.4698861507539217,0.024251830470272462,0.44737216464594676,0.2831493494945908,0.04522658093480025,0.3700051393419135,0.17336111781846986,0.0
0.8952271898268116,0.21985664018932083,0.1797508447918773,0.8646907482736019,0.8436785082953666,0.9781315045776773,0.6378842564443368,0.646624047638603,0.9873053995557115,0.37396150979947684,1.0
0.2663542209506623,0.6184798837183992,0.47481245813365613,0.6736861667942924,0.667421640612574,0.749793750230283,0.8769095417984502,0.6478254744487536,0.8351041194243441,0.850181781075357,1.0
0.6501761104989636,0.2882231125398963,0.5831723882964359,0.04376304106698359,0.1677597810995416,0.12585581177244987,0.14509267589286612,0.6907427673954062,0.5084613608059905,0.38755863526590184,0.0
0.7434802590916557,0.15531110467695053,0.04445378956415802,0.44859446843435147,0.11605496473469046,0.29169929685871854,0.4431238966138127,0.8979925008972737,0.4722698313053676,0.48529812077097223,0.0
0.7683627201390795,0.4260472736288574,0.6559423481389228,0.611587530551048,0.05574450591897073,0.3588375210228817,0.8167443638992734,0.06572297144200001,0.9728334138466174,0.8843899223579275,1.0
0.7863997600331804,0.41699781857793494,0.3824479088910341,0.12054615820366943,0.8755084695054987,0.5464990001679568,0.7953595925768812,0.5576301021086211,0.24752789316157997,0.7760991281895169,1.0
0.6727044682023988,0.6853177263341246,0.819183826637359,0.721727462651424,0.533538862292388,0.48659094086877386,0.7433366347194793,0.9012051904390865,0.17895680423529803,0.09499596995275406,1.0
0.232983582217543,0.934743014037213,0.44722683218227166,0.7927459091094728,0.31219625929210193,0.5024147620373266,0.3308388987763716,0.9762698493676729,0.9768275621139793,0.6699674408396308,1.0
0.762398508329972,0.5861371288084006,0.2363178670114634,0.5763625906837437,0.6251280550581307,0.8204444925603727,0.9691970492478513,0.8648728176372086,0.8364154620796663,0.9384893997925194,1.0
0.7684562330179574,0.2493625420464981,0.8486299328729816,0.510933958030033,0.5235799661205875,0.6242783408238988,0.007476973180964963,0.40354874657155215,0.3158065813566697,0.17804908187006674,0.0
0.4011980495864982,0.9859172176354166,0.28433612785104945,0.7036453836207295,0.8661138562258055,0.2783426178499322,0.9530969151443998,0.4167716995852948,0.4325783716734073,0.16252480446449702,1.0
0.19255844704065406,0.5782388199045518,0.2540864249121241,0.12388629532208251,0.6326735133759537,0.8655775832096085,0.9894845656716883,0.20965400938874523,0.7535259978872682,0.5153248916066054,1.0
0.04986428701094325,0.7106463947699664,0.9976591816559065,0.6398675657261154,0.32346102001627897,0.28014951678388567,0.010195495446157499,0.6660709771861248,0.10800299621414433,0.2645302910640053,0.0
0.5242757508173689,0.02083636633724817,0.3137150502289807,0.6085266021116966,0.31576063594260884,0.11277608188512711,0.7725811360437425,0.9722988650137178,0.7582908358784197,0.059181237775531415,0.0
0.7438394116425534,0.6081167252978373,0.6191184608958132,0.648172738126441,0.5162492382293175,0.0846300426776736,0.7775003819729736,0.8661917769750436,0.6214193389516454,0.8115140626880685,1.0
0.7838944518404617,0.22544786230249114,0.11749609906107872,0.09591616654630108,0.6774362154238253,0.40485167634389096,0.019343598472323142,0.6871238089439887,0.8959788829577334,0.122720716874414,0.0
0.5268876679520095,0.6071255768418501,0.6465203006397813,0.8150464912260256,0.7875779396025051,0.7048950118073177,0.7347023975969966,0.4084460144029737,0.8507620989793925,0.5342280473556617,1.0
0.6992559417748194,0.6095482753342945,0.33178712249344045,0.9087058957757514,0.3606108628949579,0.6012153975587528,0.6691729219310089,0.7437331568469389,0.21642795787991476,0.2494464879958641,1.0
0.3125968960565061,0.7577384210451614,0.06246374597868398,0.7793292721910662,0.48770218310892766,0.9636262655511688,0.526754494405486,0.2561599209999904,0.9880853349616754,0.7602465041635917,1.0
0.8213478348663867,0.017908079971359014,0.001890467811188623,0.19656361160182712,0.8372016000229215,0.6251994892637285,0.5755161253696645,0.4103257949703527,0.6410518909881254,0.3406287006813099,0.0
0.7309876829123048,0.6099615786961996,0.7846910531560812,0.06580278564624176,0.09686314158301912,0.716861238270315,0.7574743440346741,0.021664124356508774,0.299620009607957,0.7770737924258067,0.0
0.6603111659581011,0.1424278519490877,0.31030561187837513,0.4992793610644405,0.04258478639954755,0.44940237431260655,0.7748472532850561,0.7811416057331502,0.6748372658893868,0.03574921076316839,0.0
0.4248809608644367,0.851871229840749,0.9562244008025628,0.04040982010455463,0.6001364940147,0.6712778451789421,0.9806533646699369,0.7271168379608234,0.5887935808953862,0.8514366088885084,1.0
0.46744099260395344,0.7152462486395471,0.3942598088367608,0.452902665509341,0.1984381938869182,0.5788457978419377,0.6997624421164017,0.6772610089497285,0.970422518564379,0.21150028189226078,1.0
0.9816177470290782,0.6143289167093077,0.8445445846325836,0.9162951029847558,0.15159733896508065,0.4463050983364325,0.19741139334939461,0.9571890117574073,0.22196096461928316,0.4239363258105481,1.0
0.011904619096765101,0.41103788189636714,0.2901629321669532,0.8415262940143876,0.6064413055864001,0.14430460397490874,0.10043237077976652,0.6867037631723479,0.12310302611450807,0.6097321384450336,0.0
0.6393392787920039,0.12199966365779136,0.37341261465283837,0.9481441689021763,0.29705574452049355,0.7576632035862757,0.7799854071228178,0.19299043859487175,0.2826335407489432,0.07098508713632634,1.0
0.5440384895183701,0.36251690615069887,0.39783947552455423,0.5886385324318194,0.3790048647455899,0.5374583600661336,0.8533627914673992,0.21594307356035358,0.986163165685686,0.5047665510915328,1.0
0.725013103171723,0.30850306657945126,0.7694579969749266,0.3926958239471594,0.980307601248457,0.9375713698101619,0.5325825472306865,0.22841662515998495,0.5265264222004368,0.9024719452537883,1.0
0.44901556952375254,0.6076188456877709,0.8912398632815579,0.07916342759109007,0.2557346660411176,0.3190145156265969,0.2047766632882847,0.615562727917429,0.21104087238514568,0.9160568382231417,0.0
0.4891694913175917,0.2400058814621454,0.5228180205236448,0.6963530526129074,0.38493758158242775,0.4764582693250353,0.8865350628483305,0.8832936714916655,0.33223467806269846,0.8165408579906348,1.0
0.9778727109444155,0.4829389940943176,0.7667174455768968,0.3803444243960411,0.4091464148622641,0.9146925491969923,0.844934107695591,0.3957782364227853,0.22295143924061578,0.43874460281836447,1.0
0.8245866944055265,0.10284358023008089,0.9941297173495985,0.6579446042843289,0.023482979774235746,0.08673344743812461,0.08595105122083191,0.387497060364437,0.1313406821338714,0.5687475017387442,0.0
0.5351827277135587,0.5889372038046753,0.5542270242065267,0.4808790563428851,0.19235355214417504,0.33150391125149326,0.05756561548553474,0.2350636690176724,0.7365113386607024,0.9017437258973455,0.0
0.5608817715395832,0.7956672976989728,0.8846613282082204,0.4084936562316833,0.049458302779252006,0.4283722504334071,0.4870970876772688,0.9921998290760798,0.05070961270862773,0.15658215647283258,0.0
0.1397931238940472,0.1712479778797258,0.21214396573319683,0.7361837315304443,0.10139117034299472,0.3172439999644231,0.4832094129907446,0.7023037815881621,0.5709560909427274,0.7892817368887941,0.0
0.5563970080373508,0.2743490172434724,0.5440998541609919,0.33069130555390136,0.49272647222316657,0.5706475977490754,0.4759366046354975,0.6389115662477228,0.23257611840800896,0.5247837821220019,0.0
0.8829152939676372,0.23976426717272525,0.1862323526013242,0.7614868099816002,0.17589577941381374,0.687880974254661,0.5862059168490761,0.6289477421461812,0.6946009142134151,0.7100272975276792,1.0
0.4581953968979132,0.579699994121434,0.974005313706276,0.6681055263402377,0.4166706186906709,0.5448856721064537,0.23703410712347162,7.155011163906266e-05,0.09736018211953124,0.021268999648334397,0.0
0.16449803222535553,0.11377946848339238,0.4330827457847779,0.4296317698481402,0.09432253222467768,0.5491605051776156,0.6207864587998964,0.663829603359776,0.7615180089972862,0.09976510021903828,0.0
0.39791368596711796,0.5378511570357761,0.6471019686975414,0.7742722501899181,0.5022724309661951,0.11120661755883621,0.38949122564567273,0.8574389368363791,0.040698061683309916,0.6202522319790527,0.0
0.8138093957118049,0.15842942448329733,0.9373739572035468,0.33476070538633795,0.4174153425055487,0.6160993790957312,0.6994204976953288,0.6053474895059748,0.24686934409863248,0.4170352899064875,1.0
0.40281114706132204,0.1627693250754113,0.7450983681687018,0.931914431234072,0.7749311854747267,0.022703851646974416,0.6944571004235112,0.4819002672946774,0.12680376569095653,0.15299154753008715,0.0
0.8576477623873757,0.18196309482875905,0.917073506687925,0.8641923033141825,0.9909913229454145,0.7600227637507204,0.0397034626960584,0.8954123360598288,0.8742287997597334,0.22995554997301948,1.0
